rating SU,review_length SU,title_length SU,Class
-0.138930890466,-0.323855795018,-1.02172344713,1
0.695409511516,-0.294175057397,-1.02172344713,1
0.695409511516,-0.688504857217,0.421503551195,1
-1.80761169443,0.0238328456837,0.100786440456,1
0.695409511516,-0.896270020563,-1.02172344713,1
0.695409511516,-0.0482489456813,0.662041384248,1
-0.973271292447,-0.366256848762,-0.781185614075,1
-0.138930890466,1.42306761924,0.581862106564,1
-0.138930890466,-0.828428334572,-1.02172344713,0
-0.973271292447,0.744650759333,1.14311705036,1
-0.138930890466,-0.718185594838,0.742220661933,1
0.695409511516,-1.21427792364,-0.0595721149132,1
0.695409511516,-0.896270020563,0.0206071627714,1
-0.973271292447,-0.116090631672,0.501682828879,1
0.695409511516,-0.66306422497,-1.02172344713,0
0.695409511516,-0.972591917302,-0.300109947967,1
-0.973271292447,0.172236533788,-1.02172344713,1
0.695409511516,-0.540101169113,-1.02172344713,1
-2.64195209641,-0.586742328231,-0.781185614075,0
0.695409511516,0.94393571193,-0.70100633639,1
-0.138930890466,-0.378977164885,1.38365488341,1
0.695409511516,-0.0694494725533,-1.02172344713,0
-0.973271292447,0.58776686048,1.54401343878,1
0.695409511516,-0.370496954136,0.662041384248,1
-0.973271292447,-0.116090631672,1.54401343878,1
0.695409511516,1.40610719774,1.46383416109,1
0.695409511516,-0.387457375634,-1.02172344713,1
0.695409511516,-0.66306422497,0.34132427351,1
0.695409511516,-0.0270484188092,2.74670260405,0
0.695409511516,0.753130970082,-0.139751392598,1
-0.138930890466,-0.0482489456813,-1.02172344713,0
-0.973271292447,1.46122856761,0.902579217302,1
0.695409511516,-0.527380852989,0.902579217302,0
-0.138930890466,0.223117798281,-1.02172344713,1
0.695409511516,-0.442578745501,1.38365488341,1
0.695409511516,0.948175817305,0.34132427351,1
-2.64195209641,-0.726665805587,-1.02172344713,1
0.695409511516,-0.548581379861,0.822399939618,0
0.695409511516,-1.0065127603,-0.380289225652,0
0.695409511516,-0.59522253898,-1.02172344713,0
-0.973271292447,-0.0100879973116,-1.02172344713,1
-0.138930890466,-0.798747596951,0.261144995825,0
-0.973271292447,-0.480739693871,-1.02172344713,1
0.695409511516,-0.981072128051,-0.300109947967,0
